Ano;IdUrg;URG;Escola;Tipo;Vacina;Qtd
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;INFLUENZA;39
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;MENINGOCÓCICA ACWY;9
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;PENTA;1
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;Q-DENGA;13
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;TETRAVIRAL;7
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;DT - DIFTERIA E TÉTANO;2
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;DTP - TRÍPLICE BACTERIANA;10
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;FEBRE AMARELA;5
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;18
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;INFLUENZA;34
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;MENINGOCÓCICA ACWY;12
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;Q-DENGA;29
2024;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;TETRAVIRAL;11
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;DTP - TRÍPLICE BACTERIANA;2
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;FEBRE AMARELA;3
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;11
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;INFLUENZA;38
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;MENINGOCÓCICA ACWY;10
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;PENTA;1
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;Q-DENGA;18
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;TETRAVIRAL;4
2024;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;VOP (ORAL) - POLIOMELITE;2
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;DT - DIFTERIA E TÉTANO;1
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;DTP - TRÍPLICE BACTERIANA;6
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;FEBRE AMARELA;7
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;23
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;INFLUENZA;62
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;MENINGOCÓCICA ACWY;9
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;PENTA;1
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;PNEUMOCÓCICA;1
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;Q-DENGA;18
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;TETRAVIRAL;10
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;TRÍPLICE VIRAL;1
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;VARICELA;1
2024;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;DT - DIFTERIA E TÉTANO;1
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;DTP - TRÍPLICE BACTERIANA;2
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;FEBRE AMARELA;2
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;HEPATITE A;1
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;27
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;INFLUENZA;78
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;MENINGOCÓCICA ACWY;22
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;Q-DENGA;25
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;TETRAVIRAL;11
2024;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;VOP (ORAL) - POLIOMELITE;1
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;COVID PFIZER;1
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;DTP - TRÍPLICE BACTERIANA;1
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;FEBRE AMARELA;10
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;INFLUENZA;80
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;MENINGOCÓCICA ACWY;10
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;PENTA;10
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;Q-DENGA;14
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;TETRAVIRAL;6
2024;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2024;5;URG V-KM 32;E M JOSE REIS;EM;DT - DIFTERIA E TÉTANO;2
2024;5;URG V-KM 32;E M JOSE REIS;EM;DTP - TRÍPLICE BACTERIANA;1
2024;5;URG V-KM 32;E M JOSE REIS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;19
2024;5;URG V-KM 32;E M JOSE REIS;EM;INFLUENZA;64
2024;5;URG V-KM 32;E M JOSE REIS;EM;MENINGOCÓCICA ACWY;14
2024;5;URG V-KM 32;E M JOSE REIS;EM;Q-DENGA;34
2024;5;URG V-KM 32;E M PERA FLOR;EM;DT - DIFTERIA E TÉTANO;9
2024;5;URG V-KM 32;E M PERA FLOR;EM;DTP - TRÍPLICE BACTERIANA;8
2024;5;URG V-KM 32;E M PERA FLOR;EM;FEBRE AMARELA;9
2024;5;URG V-KM 32;E M PERA FLOR;EM;HEPATITE A;1
2024;5;URG V-KM 32;E M PERA FLOR;EM;HPV - VÍRUS DO PAPILOMA HUMANO;24
2024;5;URG V-KM 32;E M PERA FLOR;EM;INFLUENZA;130
2024;5;URG V-KM 32;E M PERA FLOR;EM;MENINGOCÓCICA ACWY;16
2024;5;URG V-KM 32;E M PERA FLOR;EM;PENTA;3
2024;5;URG V-KM 32;E M PERA FLOR;EM;Q-DENGA;44
2024;5;URG V-KM 32;E M PERA FLOR;EM;TETRAVIRAL;20
2024;5;URG V-KM 32;E M PERA FLOR;EM;VOP (ORAL) - POLIOMELITE;3
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;DTP - TRÍPLICE BACTERIANA;1
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;FEBRE AMARELA;10
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;24
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;INFLUENZA;33
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;MENINGOCÓCICA ACWY;17
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;PENTA;2
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;Q-DENGA;19
2024;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;TETRAVIRAL;2
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;DTP - TRÍPLICE BACTERIANA;3
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;FEBRE AMARELA;3
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;HPV - VÍRUS DO PAPILOMA HUMANO;8
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;INFLUENZA;51
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;MENINGOCÓCICA ACWY;5
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;Q-DENGA;8
2024;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;TETRAVIRAL;7
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;COVID PFIZER;1
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;DT - DIFTERIA E TÉTANO;2
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;HEPATITE B;1
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;20
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;INFLUENZA;49
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;MENINGOCÓCICA ACWY;17
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;Q-DENGA;34
2024;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;TETRAVIRAL;1
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;DTP - TRÍPLICE BACTERIANA;1
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;INFLUENZA;28
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;MENINGOCÓCICA ACWY;3
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;Q-DENGA;12
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;TETRAVIRAL;2
2024;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;TRÍPLICE VIRAL;1
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;DT - DIFTERIA E TÉTANO;4
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;DTP - TRÍPLICE BACTERIANA;3
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;FEBRE AMARELA;9
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;HEPATITE A;1
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;22
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;INFLUENZA;64
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;MENINGOCÓCICA ACWY;14
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;PNEUMOCÓCICA;1
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;Q-DENGA;25
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;TETRAVIRAL;11
2024;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;VOP (ORAL) - POLIOMELITE;2
2024;5;URG V-KM 32;E M SHANGRI LA;EM;DT - DIFTERIA E TÉTANO;1
2024;5;URG V-KM 32;E M SHANGRI LA;EM;DTP - TRÍPLICE BACTERIANA;6
2024;5;URG V-KM 32;E M SHANGRI LA;EM;FEBRE AMARELA;4
2024;5;URG V-KM 32;E M SHANGRI LA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;7
2024;5;URG V-KM 32;E M SHANGRI LA;EM;INFLUENZA;54
2024;5;URG V-KM 32;E M SHANGRI LA;EM;MENINGOCÓCICA ACWY;6
2024;5;URG V-KM 32;E M SHANGRI LA;EM;Q-DENGA;11
2024;5;URG V-KM 32;E M SHANGRI LA;EM;TETRAVIRAL;9
2024;5;URG V-KM 32;E M SHANGRI LA;EM;VOP (ORAL) - POLIOMELITE;2
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;DTP - TRÍPLICE BACTERIANA;1
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;FEBRE AMARELA;6
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;18
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;INFLUENZA;54
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;MENINGOCÓCICA ACWY;11
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;Q-DENGA;20
2024;5;URG V-KM 32;E M VILA JOAO CORREA;EM;TETRAVIRAL;5
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;FEBRE AMARELA;7
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;HEPATITE A;2
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;INFLUENZA;15
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;MENINGOCÓCICA C;1
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;PENTA;10
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;TETRAVIRAL;7
2024;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;2
2024;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;DTP - TRÍPLICE BACTERIANA;16
2024;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;INFLUENZA;13
2024;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;TETRAVIRAL;18
2024;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;VOP (ORAL) - POLIOMELITE;8
2024;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;INFLUENZA;5
2024;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;PENTA;7
2024;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;TETRAVIRAL;11
2024;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;1
2024;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;FEBRE AMARELA;3
2024;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;HEPATITE A;1
2024;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;INFLUENZA;10
2024;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;PENTA;5
2024;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;TETRAVIRAL;6
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;FEBRE AMARELA;4
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;HEPATITE A;1
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;INFLUENZA;4
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;PENTA;4
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;TETRAVIRAL;2
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;1
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;DT - DIFTERIA E TÉTANO;13
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;DTP - TRÍPLICE BACTERIANA;14
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;FEBRE AMARELA;17
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;43
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;INFLUENZA;101
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;MENINGOCÓCICA ACWY;33
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;PENTA;5
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;Q-DENGA;71
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;TRÍPLICE VIRAL;1
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;VOP (ORAL) - POLIOMELITE;9
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;DTP - TRÍPLICE BACTERIANA;12
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;FEBRE AMARELA;13
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;INFLUENZA;69
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;MENINGOCÓCICA ACWY;2
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;PENTA;6
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;Q-DENGA;45
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;VOP (ORAL) - POLIOMELITE;4
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;HEPATITE A;1
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;8
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;INFLUENZA;19
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;MENINGOCÓCICA ACWY;2
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;PENTA;3
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;Q-DENGA;49
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;VOP (ORAL) - POLIOMELITE;3
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;DT - DIFTERIA E TÉTANO;5
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;FEBRE AMARELA;3
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;32
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;INFLUENZA;88
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;MENINGOCÓCICA ACWY;27
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;Q-DENGA;26
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;COVID PFIZER;1
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;5
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;INFLUENZA;16
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;MENINGOCÓCICA ACWY;2
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;PENTA;7
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;Q-DENGA;29
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;VOP (ORAL) - POLIOMELITE;3
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;DTP - TRÍPLICE BACTERIANA;25
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;FEBRE AMARELA;7
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;14
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;INFLUENZA;87
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;MENINGOCÓCICA ACWY;5
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;Q-DENGA;45
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;VOP (ORAL) - POLIOMELITE;9
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;XBB;2
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;DT - DIFTERIA E TÉTANO;3
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;DTP - TRÍPLICE BACTERIANA;11
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;24
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;INFLUENZA;129
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;MENINGOCÓCICA ACWY;13
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;Q-DENGA;18
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;TRÍPLICE VIRAL;1
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;VOP (ORAL) - POLIOMELITE;2
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;14
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;INFLUENZA;16
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;MENINGOCÓCICA ACWY;4
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;PENTA;13
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;Q-DENGA;67
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;VOP (ORAL) - POLIOMELITE;3
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;DTP - TRÍPLICE BACTERIANA;6
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;FEBRE AMARELA;2
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;HPV - VÍRUS DO PAPILOMA HUMANO;36
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;INFLUENZA;94
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;MENINGOCÓCICA ACWY;29
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;Q-DENGA;9
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;COVID PFIZER;1
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;DT - DIFTERIA E TÉTANO;4
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;DTP - TRÍPLICE BACTERIANA;1
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;29
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;INFLUENZA;145
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;MENINGOCÓCICA ACWY;8
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;PENTA;12
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;Q-DENGA;17
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;VOP (ORAL) - POLIOMELITE;4
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;DT - DIFTERIA E TÉTANO;3
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;DTP - TRÍPLICE BACTERIANA;10
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;33
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;INFLUENZA;67
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;MENINGOCÓCICA ACWY;34
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;Q-DENGA;106
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;FEBRE AMARELA;6
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;HEPATITE A;1
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;18
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;INFLUENZA;112
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;MENINGOCÓCICA ACWY;5
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;PENTA;14
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;Q-DENGA;89
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;VOP (ORAL) - POLIOMELITE;5
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;DT - DIFTERIA E TÉTANO;4
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;DTP - TRÍPLICE BACTERIANA;3
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;FEBRE AMARELA;10
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;33
