URG;Escola;Exame;2022;2023;2024;2025;Total
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;ELETROCARDIOGRAMA;0;2;2;3;7
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;ECOCARDIOGRAMA;0;0;2;1;3
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;RAIO X;0;1;0;0;1
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EXAME LABORATORIAL;0;42;32;29;103
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;ULTRASSOM;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;ELETROCARDIOGRAMA;0;0;2;0;2
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;RAIO X;0;0;0;1;1
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EXAME LABORATORIAL;0;42;36;39;117
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;ULTRASSOM;0;1;2;0;3
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;ELETROCARDIOGRAMA;0;0;3;0;3
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;ECOCARDIOGRAMA;0;0;1;1;2
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;RAIO X;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;EXAME LABORATORIAL;0;52;18;10;80
URG V-KM 32;E M SHANGRI LA;ULTRASSOM;0;2;0;0;2
URG V-KM 32;E M SHANGRI LA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;ELETROCARDIOGRAMA;0;2;0;0;2
URG V-KM 32;E M SHANGRI LA;ECOCARDIOGRAMA;0;3;0;0;3
URG V-KM 32;E M SHANGRI LA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M SHANGRI LA;RAIO X;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;EXAME LABORATORIAL;0;80;22;49;151
URG V-KM 32;E M VILA JOAO CORREA;ULTRASSOM;0;1;2;1;4
URG V-KM 32;E M VILA JOAO CORREA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M VILA JOAO CORREA;RAIO X;0;1;0;1;2
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;EXAME LABORATORIAL;0;10;30;0;40
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;ULTRASSOM;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;RAIO X;0;1;0;0;1
URG V-KM 32;EMEI JARDIM EUROPA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;EXAME LABORATORIAL;0;26;8;4;38
URG V-KM 32;EMEI JARDIM EUROPA;ULTRASSOM;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;EMEI JARDIM EUROPA;RAIO X;0;0;0;0;0
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;EXAME LABORATORIAL;0;14;16;27;57
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;ULTRASSOM;0;0;0;1;1
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;TOMOGRAFIA;0;0;0;1;1
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;RESSONÂNCIA;0;0;0;1;1
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;ECOCARDIOGRAMA;0;0;0;1;1
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;EMEI NISIA SOUZA MARCONDES;RAIO X;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;EXAME LABORATORIAL;0;12;14;5;31
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;ULTRASSOM;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;ECOCARDIOGRAMA;0;0;2;0;2
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;RAIO X;0;0;0;0;0
